Sl.,Course,Course Title,No. of,Pricing,,Sl.,Course,Course Title,No. of,Pricing,
No.,Code,,Blocks,in Rs.,,No.,Code,,Blocks,in Rs.,
,,,,English,Hindi,,,,,English,Hindi
,,,,,,,69. BNSL-011,Nursing Service,,,
49. BNSL-112,Computer in Nursing,,2,625.00,-,,,Administration,1,175.00,-
,,,,,,,,(Practical Manual),,,
50. BNS-104,Communicative English,,4,900.00,-,,,,,,
,,,,,,,70. BNS-013,Group Dynamics,4,600.00,-
51. BNSL-002/,Reproductive and,,,,,,,,,,
,Child Health,,5,500.00,-,,71. BNS-012,Management of,,,
,,,,,,,,Educational,4,600.00,-
52. BNSL-017,,,,,,,,"Institute, Hospital and",,,
53. BNSL-016,Nursing Practices and,,2,675.00,-,,,Community,,,
,Procedures in Care of,,,,,,72. BNS-011,Principles and Practices of,4,550.00,-
,New Born and Infant,,,,,,,Nursing Management,,,
54. MDTL-001,Practical of Fundamental,,1,250.00,-,,73. BHM-01,Fundamentals: Environment4,,750.00,-
,Endodontics (Log Book),,,,,,,"& Health, Health Care Waste",,,
55. MDTL-002,Practical of Fundamental,,1,100.00,-,,,Management – Regulation,,,
,Endodontics and Practicals of,,,,,,74. BHM-02,Health Care Waste,4,850.00,-
,Clinical Edodontics (Practical,,,,,,,"Management: Concepts,",,,
,Manual),,,,,,,Technology & Training,,,
56. MDT-003,Clinical Endodontics –II,,6,1375.00,-,,75. BNS-001,Community Heath,4,750.00,450.00
57. MDT-002,Clinical Endodontics-I,,4,700.00,-,,76. BNSL-001,Community Health,1,250.00,200.00
58. MDT-001,Fundamentals of,,,,,,,(Practical Manual),,,
,Endodontics,,4,600.00,-,,77. BNS-002,Reproductive &,,,
59. MDTL-004,Implantology I & II,,,,,,,Child Health,5,1500.00,-
& MDTL-005 (Practical),,,1,300.00,-,,78. BNSL-002,PracticalAspects of,3,1100.00,-
60. MDTL-004,Practicals of Oral,,1,400.00,-,,,Reproductive &,,,
MDTL-005,Implantology– I & II,,,,,,,Child health,,,
61. MDT-005,Advanced Surgical,,6,1000.00,-,,79. BNS-003,Community Health,,,
,Implantology,,,,,,,Service,2,450.00,400.00
62. MDT-004,Fundamentals of,,8,2250.00,-,,80. BNSL-003,Community Health,,,
,Implantology,,,,,,,Service (PM),1,450.00,350.00
63. BNS-002,Reproductive and,,,,,,81. BNS-004,Management of,4,450.00,450.00
BNS-018/B1 Child Health,,,5,1450.00,-,,,Community Health,,,
,,,,,,,82. BNSL-004,Management of,,,
64. BNS-017,Community Health,,,,,,,Community,2,400.00,400.00
,Management,,6,1700.00,-,,,health (PM),,,
65. BNSL-015,Integrated Management,,,,,,83. CHEP-01,PracticalAspects of,,,
,of Sick New Born,,,,,,,Environment,2,150.00,-
,and Infant,,2,950.00,-,,,,,,
,,,,,,,84. CHET-01,Our Environment,,,
66. BNS-015,Nursing Care of New,,4,1150.00,-,,,and Health,6,750.00,-
,Born and Infant,,,,,,,,,,
,,,,,,22,,,,,

Contd. from pre page,,,,,,,,,,,
Sl.,Course,Course Title,No. of,Pricing,,Sl.,Course,Course Title,No. of,Pricing,
No.,Code,,Blocks,in Rs.,,No.,Code,,Blocks,in Rs.,
,,,,English,Hindi,,,,,English,Hindi
85. CHET-02,Promoting Health,,4,500.00,-,111. BOSL 3 rd Year,,,1,775.00,-
86. CRSI-01,Basics,,3,300.00,-,112. BOSL 4 th Year,,,1,625.00,-
87. CRSI-02,Speciality Surgery,,3,350.00,-,113. CPE-3/2 A,,,1,250.00,-
88. CRSI-03,General Surgery,,3,350.00,-,114. CPE-3/1 A,,,1,250.00,-
89. CRSI-04,Orthopaedics,,3,300.00,-,115. MHMI-11,,,3,700.00,-
90. CRSI-05,ENT,,3,350.00,-,116. MHMI-12,,,3,800.00,-
91. CRSI-06,Obstetrics & Gynaecology,,3,450.00,-,117. MHMI-13,,,3,850.00,-
92. PGDHHM-01 Introduction to,,,,,,118. MHM-10,,,1,525.00,-
,Management – I,,4,625.00,-,,,,,,
,,,,,,119. CNSHC,,,4,- 1050.00,
93. PGDHHM-02 Introduction to,,,,,,,,,,,
,Management – II,,4,625.00,-,120. CNSHC-001,,,4,425.00,-
94. PGDHHM-03 Organisation and,,,,,,,,,,,
,oMf aHnoasgpeitmalesnt,,4,625.00,-,,SCHOOL OF CONTINUING EDUCATION,,,,
"95. PGDHHM-04 Clinical, Diagnostic &",,,4,650.00,-,1.,MFN-001,Applied Physiology,1,700.00,-
,Therapeutic Services,,,,,2.,MFN-002,Nutritional Biochemistry,1,700.00,-
96. PGDHHM-05 Support and,,,,,,3.,MFN-003,Food Microbiology and,,,
,Utility Services,,4,725.00,-,,,Safety,1,700.00,-
,& Risk Management,,,,,,,,,,
,,,,,,4.,MFN-004,Advance Nutrition,1,1000.00,-
97. PGDHHM-06Health System,,,,,,,,,,,
,Management,,4,775.00,-,5.,MFN-005,Clinical and,,,
,,,,,,,,Therapeutic Nutrition,1,850.00,-
98. DNHE-02,Public Health and Hygienic 7,,,450.00,-,,,,,,
,,,,,,6.,MFN-006,Public Nutrition,1,675.00,-
99. DNHE-04,Project Work: Nutrition &,,1,50.00,-,,,,,,
,Health Education,,,,,7.,MFN-007,Entrepreneurship & Food,1,725.00,-
,,,,,,,,Service Management,,,
100. BOS-007,Visual Optics,,1,475.00,-,,,,,,
,,,,,,8.,MFN-008,Principles of Food Science,1,600.00,-
101. BOS-008,Dispensing Optics,,1,625.00,-,,,,,,
102. BOS-009,Basic Orthotics,,1,750.00,-,9.,MFN-009,The Search Methods &,1,600.00,-
,,,,,,,,Biostatistics,,,
103. BOS-010,Ocular Diseases,,1,1000.00,-,,,,,,
,,,,,,10.,MFN-010,Understanding Computer,1,400.00,
104. PGDHHM Log Book,,,1,575.00,-,,,Applications,,,
105. BOS-15,,,3,1275.00,-,11.,MFNL-002 Nutritional Biochemistry,,1,450.00,-
106. BOS-14,,,1,600.00,-,12.,MFNL-003 Food Microbiology & Safety 1,,,525.00,-
107. BOS-13,,,1,375.00,-,13.,MFNL-004 Advance Nutrition,,1,250.00,-
108. BOS-11,,,1,950.00,-,14.,MFNL-005 Clinical & Therapeutic Nutrition 1,,,400.00,-
109. BOSL 1 st Year,,,1,675.00,-,15.,MFNL-006 Public Nutrition,,1,325.00,-
110. BOSL 2 nd Year,,,1,700.00,-,,,,,,
,,,,,,23,,,,,

Contd. from pre page,,,,,,,,,,,,,
Sl.,Course,Course Title,No. of,,Pricing,,Sl.,Course,Course Title,No. of,,Pricing,
No.,Code,,Blocks,,in Rs.,,No.,Code,,Blocks,,in Rs.,
,,,,,English,Hindi,,,,,,English,Hindi
16.,MFNL-007 Entrepreneurship & Food,,,1,450.00,-,36.,MRDE-004 Entrepreneurship and,,,,,
,,Service Management,,,,,,,Rural Development,,3,450.00,-
,,,,,,,,,Development,,,,
17.,MFNL-008 Principles of Food Services 1,,,,325.00,-,,,,,,,
,,,,,,,37.,CNCC-1,Nutrition for the,,,,
18.,MFNP-011 Internship,,,1,150.00,-,,,Community,,7,850.00,950.00
19.,MFNP-012 Dissertation,,,1,150.00,-,,,"lenk; vkSj ik""k.k",,,,
20.,JMC-01,Introduction to Journalism,,5,600.00,-,38.,CNCC-2,Organizing Child Care,,,,
,,& Mass Communication,,,,,,,Services,,7,800.00,850.00
,,,,,,,,,"cPpka ds fy, n[kHkky",,,,
21.,JMC-02,Mass Media and Society,,5,500.00,-,,,lokvka dk lxBu,,,,
22.,JMC-03,"Reporting, Writing & Editing 5",,,550.00,-,39.,CNCC-2,Organizing Child Care,,,,
,,,,,,,,,Services,,8,1300.00 1450.00,
23.,JMC-04,Public Relations,,5,600.00,-,,,(Practical Mannual),,,,
24.,RDD-5,Research and Project Work 1,,,150.00,175.00,,,"cPpka ds fy, n[kHkky",,,,
,,,,,,,,,lokvka dk lxBu,,,,
25.,RDD-6,Rural Health Care,,3,475.00,650.00,,,1⁄4i;kxkRed dk;1⁄2,,,,
,,xkeh.k LokLF; n[kHkky,,,,,,,,,,,
,,,,,,,40.,MRDP-001 Project Work Handbook,,,1,150.00,150.00
26.,RDD-7,Communication &,,,,,,,ifj;ktuk dk;Z iqfLrdk,,,,
,,Extension in,,,,,,,,,,,
,,Rural Development,,3,400.00,500.00,41.,MRDE-101 Rural Social Development,,,4,725.00,-
27.,BFN-001,Hazards to Food Safety,,3,200.00,-,42.,"MRDE-004 m|e’khyrk ,oa",,,,,
,,,,,,,,,xke fodkl,,3,525.00,650.0
28.,BFN-002,Hazards to Food Safety,,3,250.00,-,,,,,,,
,,,,,,,43.,MRDE-002 Volntary Action in Rurla,,,4,675.00,850.00
29.,BFN-003,Food Safety and Quality,,3,200.00,-,,,Development,,,,
,,Assurance,,,,,,,xke fodkl ea,,,,
,,,,,,,,,LoSfPNd fØ;k,,,,
30.,MRD-101,Rural Development:,,5,750.00,850.00,,,,,,,
,,Indian Context,,,,,44.,MRDE-003 Land Reforms and,,,,,
,,,,,,,,,Rural Development,,3,450.00,550.00
31.,MRD-103,Rural Development,,,,,,,,,,,
,,,,,,,,,Hkfe fodkl vkSj,,,,
,,Planning and,,,,,,,,,,,
,,Management,,3,525.00,550.00,,,xke fodkl,,,,
,,xke fodkl ;ktuk,,,,,45.,DNHE-1,Nutrition for the,,,,
,,vkSj izca/k,,,,,,,Community,,6,650.00 1100.00,
,,,,,,,,,"lenk; vkSj ik""k.k",,,,
32.,MFNP-011 Internship,,,1,150.00,-,,,,,,,
,,,,,,,46.,DNHE-2,tu LokLF; vkSj,,,,
33.,MFNP-012 Dissertation,,,1,150.00,-,,,,,6,- 1000.00,
34.,MFNL-007 Entrepreneurship,,,,,,47.,DNHE-3,Nutrition and Health,,,,
,,and Food Service,,,,,,,Education,,6,550.00,600.00
,,Management,,1,650.00,-,,,"ik""k.k ,oa LokLF; f’k{kk",,,,
35.,CNCC-1,Nutrition for the,,,,,,,,,,,
,,,,,,,48.,DECE-3,,,6,- 1100.00,
,,,,,,,,,"cPpka ds fy, lok,¡ ,oa",,,,
,,Community Part-1,,9,1375.00 1525.00,,,,,,,,
,,(Practical Mannual),,,,,,,dk;ZØe,,,,
,,"lenk; vkSj ik""k.k",,,,,49.,BWEE-002 Gander Training,,,,,
,,Part-II,,,,,,,Perspectives,,4,400.00,650.00
,,1⁄4i;ksxkRed,dk;1⁄2,,,,,,tMj izf’k{k.k,ifjiz{;,,,
,,,,,,,24,,,,,,

Contd. from pre page,,,,,,,,,,,,
Sl.,Course,Course Title,No. of,,Pricing,,Sl.,Course,Course Title,No. of,Pricing,
No.,Code,,Blocks,,in Rs.,,No.,Code,,Blocks,in Rs.,
,,,,,English,Hindi,,,,,English,Hindi
50.,BWEE-006 Organization and,,,,,,66.,AFE-04/,Elective on Family,,,
,,Leadership,,4,550.00,550.00,,,Education,3,250.00,250.00
,,"lxBu ,oa urRo",,,,,67.,BFEE-102,,,,
51.,BWEE-007 Work and Enterpreneurship 6,,,,650.00,700.00,68.,AFE-05/,"Alcohol, Drugs and HIV",3,250.00,250.00
,,"dk;Z ,oa m|e’khyrk",,,,,,,,,,
,,,,,,,69.,BFEE-103,,,,
52.,BWEE-008 Credit and Finance,,,5,500.00,550.00,,,,,,
,,,,,,,70.,AFE-06/,Communication and,,,
53.,DNHE-1,Nutrition for the Community 7,,,1075.00,975.00,,,Counselling in HIV,3,250.00,250.00
,,(Practical Mannual: Part-1),,,,,,,,,,
,,"lenk; vkSj ik""k.k",,,,,71.,BFEE-104,,,,
,,1⁄4i;kxkRed,fu;ekoyh,,,,72.,AFE-07/,Project Work,1,50.00,100.00
,,Hkkx&11⁄2,,,,,,,,,,
,,,,,,,73.,BFEP-01,,,,
54.,DNHE-02,tu LokLF; vkj LoPNrk 7,,,875.00,925.00,,,,,,
,,1⁄4i;kxkRed,fu;ekoyh,,,,74.,CFN-01,You and Your Food,4,475.00,475.00
,,Hkkx&21⁄2,,,,,,,,,,
,,,,,,,75.,CFN-02,Your Food and its,,,
55.,DNHE-03,Nutrition and Health,,,,,,,Utilization,5,450.00,575.00
,,Education,,7,750.00,825.00,,,,,,
,,(Practical Mannual Part-3),,,,,76.,CFN-03,Economics of Food,3,275.00,250.00
,,"ik""k.k ,oa LokLF; f’k{kk",,,,,77.,DECE-01,Organising Child Care,,,
,,1⁄4i;kxfxd,fu;ekoyh%,,,,,,Services8,3,1350.00 1450.00,
,,Hkkx&31⁄2,,,,,,,,,,
,,,,,,,78.,DECE-02,Child Health and Nutrition,9,1200.00 1350.00,
56.,DECE-3,"cPpka ds fy, lok,¡ ,oa",,,,,,,,,,
,,dk;ZØe,,,,,79.,DECE-03,Services & Programmes,6,925.00,
,,1⁄4i;kxfxd,fu;ekoyh 1⁄2,1,-,150.00,,,for Children,,,
57.,DNHE-4,ifj;ktuk,dk;Z,1,100.00,100.00,80.,DECE-04,Project Work: Working with,1,200.00,200.00
,,,,,,,,,Young Children in a Child,,,
58.,RDD-09,vula/ kku vkSj,,,,,,,Care Setting,,,
,,ifj;ktuk,dk;Z,1,-,200.00,,,,,,
,,,,,,,81.,ERD-01,Rural Development in India 6,,400.00,450.00
59.,MRDE-101 xkeh.k lkekftd fodkl,,,4,-,775.00,,,,,,
,,,,,,,82.,NCD-001,Awareness-cum-Training,6,650.00,-
60.,MRD-102,Rural Development,,,,,,,Package in Disability,,,
,,Programmes,,,,,,,(Mental-Retardation),,,
,,xke fodkl dk;de,,5,550.00,500.00,,,,,,
,,,,,,,83.,NCD-002,Awareness-cum-Training,4,350.00,-
61.,RDD-06,xkeh.k LokLF; n[kHkky,,3,-,400.00,,,Package in Disability,,,
62.,ACC-01,Organising Child Care,,,,,,,(Visual Impairment),,,
,,Services,,8,1300.00 1425.00,,84.,NCD-003,Awareness-cum-Training,8,1050.00,-
63.,AFE-01/,Basics of HIV/Aids,,4,350.00,400.00,,,Package in Disability,,,
,BFE-101,,,,,,,,(Cerebral Palsy),,,
64.,AFE-02/,Elective on HIV/Aids,,3,250.00,250.00,85.,MRD-101,xke fodkl%,,,
,BFEE-101,,,,,,,,Hkkjrh; lnHkZ,5,-,500.00
65.,AFE-03/,Basics of Family Education,,3,250.00,300.00,86.,MRD-004,xke fodkl ea vula/ kku,,,
,BFE-102,,,,,,,,i)fr;k¡,4,,700.00
,,,,,,,87.,MRD-004,Research Methods in,,,
,,,,,,,,,Rural Development,4,650.00,-
,,,,,,,25,,,,,

Contd. from pre page,,,,,,,,,,,
Sl.,Course,Course Title,No. of,Pricing,,Sl.,Course,Course Title,No. of,Pricing,
No.,Code,,Blocks,in Rs.,,No.,Code,,Blocks,in Rs.,
,,,,English,Hindi,,,,,English,Hindi
,SCHOOL OF COMPUTER AND,,,,,19.,MCS-041,Operating Systems,3,525.00,-
,INFORMATION SCIENCE (SOCIS),,,,,20.,MCS-042,Data Communication and,,,
,,,,,,,,Networks,4,750.00,-
1.,MCS-011,Problem Solving and,,,,,,,,,
,,Programming,3,500.00,-,21.,MCS-043,Advanced Database,,,
,,,,,,,,Management Systems,4,825.00,-
2.,MCS-012,Computer Organisation,,,,,,,,,
,,,,,,22.,MCS-044,Mini Project,1,175.00,-
,,andAssembling Language,,,,,,,,,
,,Programming,4,900.00,-,23.,MCSL-045,Lab (UNIX & ORACLE),1,175.00,-
3.,MCS-013,Discrete Mathematics,2,400.00,-,24.,MCS-051,Advanced Internet,,,
,,,,,,,,Technologies,3,550.00,-
4.,MCS-014,SystemAnalysis,,,,,,,,,
,,and Design,4,550.00,-,25.,MCS-052,Principles of Management,,,
,,,,,,,,& Information Systems,2,575.00,-
5.,MCS-015,Communication Skills,2,375.00,-,,,,,,
,,,,,,26.,MCS-053,Computer Graphics &,,,
6.,MCSL-016,Internet Concepts and Web,,,,,,Multimedia,4,775.00,-
,,Design (Lab Course),2,475.00,-,,,,,,
,,,,,,27.,MCSL-054,Lab Course in,,,
7.,MCSL-017,Lab (C and Assembly,,,,,,Advanced Internet,,,
,,Language Programming),,,,,,Technologies and,,,
,,Course,1,150.00,-,,,Computer Graphics,,,
8.,MCS-021,Data and File Structures,4,525.00,-,,,& Multimedia,1,175.00,-
9.,MCS-022,Operating System Concepts,,,,28.,MCSE-003,Artificial Intelligence and,,,
,,and Networking,,,,,,Knowledge Management,4,600.00,-
,,Management,4,825.00,-,29.,MCSE-004,Numerical and Statistical,,,
10.,MCS-023,Introduction to Database,,,,,,Computing,3,450.00,-
,,Management System,4,725.00,-,30.,MCSE-011,Parallel Computing,3,500.00,-
11.,MCS-024,Object Oriented Technology,,,,31.,BCS-011,Computer Basics and,3,1125.00,-
,,and Java Programming,4,775.00,-,,,PC Software,,,
12.,MCSL-025,Lab Course (for Data,,,,32.,BCS-012,Basic Mathematics,4,1000.00,-
,,"Structures, Networking",,,,,,,,,
,,DBMS and Java,,,,33.,BCSL-013,Computer Basics &,1,625.00,-
,,Programming),1,150.00,-,,,PC Software Lab,,,
13.,MCS-031,Design and Analysis of,,,,34.,BCSL-021,C Language,1,100.00,-
,,Algorithms,4,775.00,-,,,Programming Lab,,,
14.,MCS-032,Object OrientedAnalysis,,,,35.,BCSL-022,Assembly Language,1,100.00,-
,,and Design,4,550.00,-,,,Programming Lab,,,
15.,MCS-033,Advanced Discrete,,,,36.,BCS-031,Programming in C++,3,625.00,-
,,Mathematics,2,375.00,-,,,,,,
,,,,,,37.,BCS-032,C++ Programming Lab,1,75.00,-
16.,MCS-034,Software Engineering,3,475.00,-,38.,BCSL-033,Data and File,1,100.00,-
17.,MCS-035,Accountancy and Financial,,,,,,Structure Lab,,,
,,Management,4,750.00,-,39.,BCSL-034,Statistical Techniques,1,75.00,-
18.,MCSL-036,Lab Course,1,150.00,-,,,DBMS Lab,,,
,,,,,,26,,,,,

Contd. from pre page,,,,,,,,,,,
Sl.,Course,Course Title,No. of,Pricing,,Sl.,Course,Course Title,No. of,Pricing,
No.,Code,,Blocks,in Rs.,,No.,Code,,Blocks,in Rs.,
,,,,English,Hindi,,,,,English,Hindi
40.,BCS-040,Statistical Techniques,4,800.00,-,3.,ES-333,Educational Evaluation,4,650.00,750.00
41.,BCS-041,Fundamentals of,4,1050.00,-,,,'kSf{kd eY;kdu,,,
,,Computer Networks,,,,,,,,,
,,,,,,4.,ES-334,Education and Society,4,600.00,725.00
42.,BCS-042,Introductions &,2,450.00,-,,,f’k{kk vkSj lekt,,,
,,Algorithm Design,,,,,,,,,
,,,,,,5.,ES-335,Teacher and School,4,650.00,775.00
43.,BCSL-043,Java Programming Lab,1,75.00,-,,,v/;kid vkSj fo|ky;,,,
44.,BCSL-044,Statistical Techniques Lab,1,275.00,-,6.,ES-341,Teaching of Science,4,775.00,925.00
45.,BCSL-045,Algorithm Design Lab,1,100.00,-,,,foKku v/;kiu,,,
46.,BCS-051,Introduction to Software,3,400.00,-,7.,ES-342,Teaching of Mathematics,4,750.00,875.00
,,Engineering,,,,,,xf.kr v/;kiu,,,
47.,BCS-052,Network Programming,3,700 .00,-,8.,ES-343,Teaching of Social Studies,4,625.00,750.00
,,andAdministration,,,,,,lkekftd v/;;u dk,,,
48.,BCS-053,Web Programming,2,875 .00,-,,,v/;kiu,,,
49.,BCS-054,Computer Oriented,3,500 .00,-,9.,ES-344,Teaching of English,4,700.00,-
,,Numerical Techniques,,,,,,,,,
,,,,,,10. ES-345,,,4,,-
50.,BCS-055,Business Communication,4,1050 .00,-,,,,,,
,,,,,,11. ES-361,,Educational Technology,4,600.00,725.00
51.,BCSL-056,Network Programming,1,175 .00,-,,,(Optional Course),,,
,,andAdministrative Lab,,,,,,'kSf{kd izkS|kfxdh,,,
52.,BCSL-057,Web Programming Lab,1,125 .00,-,,,,,,
,,,,,,12. ES-362,,Computers in Education,5,750.00,925.00
53.,BCSL-058,Computer Oriented,1,150 .00,-,,,f’k{kk ea dE;Vj,,,
,,Numerical Technique Lab,,,,,,,,,
,,,,,,13. ES-363,,Guidance and Counselling,4,675.00,850.00
54.,BCS-062,E-Commerce,2,275 .00,-,,,"ekxn’ku ,oa ijke’kZ",,,
55.,BCSL-063,Operating Systems,,,,14. ES-364,,Distance Education,4,625.00,700.00
,,Concepts and,,,,,,nj f’k{kk,,,
,,Networking,,,,,,,,,
,,Management Lab,1,75 .00,-,15. MES-051,,Education: Philosophical and,4,725.00,-
,,,,,,,,Sociological Perspectives,,,
56.,CIT-001,Fundamentals of Computer 4,,575.00,-,,,,,,
,,Systems,,,,16. MES-052,,Psychology of Learning and,4,700.00,-
,,,,,,,,Teaching,,,
57.,CIT-002,Introduction to Information,4,475.00,-,,,,,,
,,Technology,,,,17. MES-053,,Educational Management,4,600.00,-
,,,,,,,,Planning and Finance,,,
58.,CIT-003,Web based Technologies,3,675.00,-,,,,,,
,,and MultimediaApplication,,,,18. MES-054,,Methodology of Educational,6,975.00,-
,,,,,,,,Research,,,
59.,CITL-001,Laboratory Course,2,750.00,-,,,,,,
,,,,,,19. MES-111,,Growth and Philosophy of,,,
,SCHOOL OF EDUCATION (SOE),,,,,,,Distance Education,3,575.00,-
1.,ES-331,Curriculum and Instruction,4,675.00,825.00,20. MES-056,,Educational Technology,5,1000.00,-
,,IkkB;p;kZ vkSj vuqn’k,,,,,,,,,
,,,,,,21. MESE-057 Measurement and Evaluation,,,5,1000.00,-
2.,ES-332,Psychology of Development,4,625.00,750.00,,,in Education,,,
,,and Learning,,,,,,,,,
,,fodkl vkSj vf/kxe dk,,,,22. MESE-058 Educational and Vocational,,,4,650.00,-
,,eukfoKku,,,,,,Guidance and Counselling,,,
,,,,,,27,,,,,

Contd. from pre page,,,,,,,,,,,,
Sl.,Course,Course Title,No. of,,Pricing,,Sl.,Course,Course Title,No. of,Pricing,
No.,Code,,Blocks,,in Rs.,,No.,Code,,Blocks,in Rs.,
,,,,,English,Hindi,,,,,English,Hindi
23. MESE-059 Teacher Education in Indian:,,,,5,800.00,-,42. NES-104,Guiding Socio-emotional,,2,325.00,350.00
,Growth and Development,,,,,,,Development of Child,,,,
24. MES-055,Comparative Education:,,,4,675.00,-,43. MES-015,Operational Dimensions,,,,
,National and International,,,,,,,of Education,,4,400,-
,Perspective,,,,,,,,,,,
,,,,,,,44. MES-016,Educational Research,,5,1025.00,-
25. MESE-060 Curriculum Development,,,,4,550.00,-,,,,,,
,and Transaction,,,,,,45. MES-031,ET - An Overview,,4,750,-
26. ES-201,Language Teaching/,,,4,450.00,525.00,46. MES-032,Communication and,,,,
,"Hkk""kk fdj.k",,,,,,,Information Technology,,5,775.00,-
27. ES-202,Curriculum Planning &,,,4,600.00,675.00,47. MES-033,Computer Technology,,4,900.00,-
,Instruction in Mathematics,,,,,,48. MES-034,Designing Courseware,,4,625.00,-
,xf.kr f’k{k.k,,,,,,,,,,,
,,,,,,,49. MES-112,Design and Development of,,,,
28. ES-203,Ik;koj.k v/;;u,,,,,,,Self-Learning Print Materials,,3,650.00,-
,dk f’k{k.k,,,3,300.00,475.00,,,,,,
,,,,,,,50. MES-113,Learner Support Services,,3,550.00,-
29. ES-204,LokLF;,f’k{kk,'kkjhfjd,,,,,,,,,
,f’k{k.k,,,4,550.00,625.00,51. MES-114,Management of Distance,,,,
,vkSj dk;Z vuHko,,,,,,,Education,,5,1075.00,-
30. ES-211,izkFkfed Lrj ij,,,,,,52. MES-115,Communication Technology for,,,,
,f’k{k.k vf/kxe,,,4,-,600.00,,Distance Education,,5,950.00,-
31. ES-212,izkFkfed fo|ky;ka ea,,,,,,53. MESP-49,Project Work,,1,150.00,-
,lekfdyr,,,,,,,,,,,
,vf/kxe vkSj f’k{k.k,,,3,-,450.00,54. MES-005,Human Resource,,,,
,,,,,,,,Development,,1,155.00,-
32. ES-213,"fo""k;ka dk vk/kkjHkr Kku",,,4,-,700.00,,,,,,
,,,,,,,55. MES-006,Managing Teaching -,,,,
33. ES-221,izkFkfed fo|ky;h cPpka,,,2,-,425.00,,Learning,,3,475.00,-
,dks le>kuk,,,,,,,,,,,
,,,,,,,56. MES-007,School Governance and,,,,
34. ES-222,fodklksUe[k,,,,,,,Financial Management,,3,425.00,-
,Hkkjrh; lekt,,,4,-,775.00,,,,,,
,ea f’k{kk,,,,,,57. MES-008,Leadership for Better Schools,,3,375.00,-
35. MES-101,Higher Education: Its Context,,,4,625.00,-,58. MES-047,Distance and Open Learning,,3,450.00,-
,and Linkages,,,,,,59. MES-105,Project Work,,1,125.00,-
36. MES-102,Instruction in Higher Education 4,,,,800.00,-,60. MES-011,Understanding Education,,4,750.00,-
37. MES-103,Higher Education: the,,,4,675.00,-,61. MES-012,Education: Nature and,,,,
,Psycho-Social context,,,,,,,Purposes,,4,825.00,-
38. MES-104,Planning & Management of,,,4,650.00,-,62. MES-013,"Learning, Learner and",,,,
,Higher Education,,,,,,,Development,,5,900.00,
39. NES-101,Understanding the Elementary 3,,,,375.00,425.00,63. MES-014,Societal Context of Education,,5,675.00,-
,School Child,,,,,,,,,,,
,,,,,,,64. MES-045,School Education,,4,950.00,-
40. NES-102,Facilitating Growth and,,,2,325.00,375.00,,,,,,
,Development,,,,,,65. MESE-061 Open and Distance Theory,,,,,
,,,,,,,,Learning Systems (Optional)2& 3,,,150.00,-
41. NES-103,Guiding Children’s Learning,,,2,350.00,375.00,,,,,,
,,,,,,,28,,,,,

Contd. from pre page,,,,,,,,,,,
Sl.,Course,Course Title,No. of,Pricing,,Sl.,Course,Course Title,No. of,Pricing,
No.,Code,,Blocks,in Rs.,,No.,Code,,Blocks,in Rs.,
,,,,English,Hindi,,,,,English,Hindi
66. ES-345,fgnh f'k{k.k,,4,-,750.00,SCHOOL OF PERFORMING & VISUAL ARTS,,,,,
67. BES-001,(Diploma in Elementary,,3,525.00,-,,,(SOPVA),,,
,Education DEIED,,,,,1.,OVA-001,Indian Cultural Heritage,3,275.00,-
,Programme),,,,,,,,,,
,,,,,,2.,OVA-002,Understanding Indian,,,
68. BES-002,Diploma in Elementary,,3,975.00,-,,,Art Forms,2,200.00,-
,Education DEIED,,,,,,,,,,
,Programme,,,,,3.,OVA-003,An Introduction to,,,
,,,,,,,,IndianArts,2,250.00,-
69. BES-004,Contemparary Indian,,,,,,,,,,
,Society and Education,,3,575.00,-,4.,OMU-001,Introduction to Hindustan,,,
,,,,,,,,Music,3,200.00,-
70. BES-008,Language and Early Literacy,,3,525.00,-,,,,,,
,,,,,,5.,OMU-005,Introduction to,,,
71. BES-009,Teaching of Mathematics for,,,,,,,Karnatak Music,1,150.00,-
,the Primary School Child,,4,800.00,-,,,,,,
,,,,,,6.,ODN-001,Introduction to Indian,,,
72. BES-10,Teaching of Environmental,,,,,,,Dance Forms,2,350.00,-
,Studies,,3,575.00,-,,,,,,
,,,,,,7.,OTH-001,Introduction to Theatre,,,
73. BES-016,Life Enrichment and,,,,,,,and Drama,2,100.00,-
,Self-Development,,2,375.00,-,,,,,,
,,,,,,8.,MFC-001,Folklore and Culture:,,,
74. BES-017,School Education Leadership,,,,,,,Conceptual Perspectives,1,250,-
,and Change,,4,600.00,-,,,,,,
,,,,,,9.,MFC-002,"Tradition, Identity and",,,
75. BES-012,Teaching of Mathematics,,5,1055.00,-,,,,,,
76. BES-018,Teaching of Social Science,,4,1000.00,-,,,Cultural Production,1,200,-
,,,,,,10. MFC-003,,Cultural and Societal,,,
77. BES-019,Teaching of Science,,3,1000.00,-,,,Transformation,1,200,-
78. BES-020,Teaching of English,,4,1000.00,-,,,,,,
79. MES-01,Teaching Learning Process,,,,,,SCHOOL OF VOCATIONAL EDUCATION,,,,
,and Evaluation,,5,1225.00,-,,,AND TRAINING,,,
80. MES-02,Life Enrichment and Self,,,,,,,,,,
,,,,,,1.,BPOI-001,Diploma in Business,,,
,Development,,4,675.00,-,,,Outsourcing Finance and,,,
81. MES-03,Foundation Course,,3,500.00,-,,,Accounting,1,450.00,
